match,artist,external,points,Genre,followingCount,Film,playcount,id,Story,thumbnailUrl,department,displayName,Budget,likedCount,Rotten Tomatoes,visible,enabled,level,name,Profit,followerCount,Worldwide Gross,externalContributor,likeCount
107,geoff.catling,false,5195,IT,61,geoff.catling,107,5090,IT,https://brewspace.jiveland.com/api/core/v3/people/5090/avatar,IT,Geoff Catling,5195,55,52,true,true,Level 4,geoff.catling,55,48,55,false,52
48,john.tauzin,false,2043,Professional Services,78,john.tauzin,48,6387,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/6387/avatar,Professional Services,John Tauzin,2043,30,18,true,true,Level 3,john.tauzin,30,34,30,false,18
17,minh.nguyen,false,3210,Engineering,38,minh.nguyen,17,5101,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5101/avatar,Engineering,Minh Nguyen,3210,4,13,true,true,Level 3,minh.nguyen,4,33,4,false,13
529,sid.bos,false,31115,Engineering,224,sid.bos,529,2188,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2188/avatar,Engineering,Sid Bos,31115,155,374,true,true,Level 6,sid.bos,155,253,155,false,374
63,mike.dionisopoulos,false,3168,Field Sales,36,mike.dionisopoulos,63,5605,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5605/avatar,Field Sales,Mike Dionisopoulos,3168,29,34,true,true,Level 3,mike.dionisopoulos,29,22,29,false,34
750,aaron,false,91621,Engineering,468,aaron,750,2008,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2008/avatar,Engineering,Aaron Johnson,91621,510,240,true,true,Level 7,aaron,510,461,510,false,240
267,sarah.huang,false,16454,Engineering,77,sarah.huang,267,4465,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4465/avatar,Engineering,Sarah Huang,16454,120,147,true,true,Level 5,sarah.huang,120,139,120,false,147
14,randi.thomas,false,456,Engineering,11,randi.thomas,14,6487,Engineering,https://brewspace.jiveland.com/api/core/v3/people/6487/avatar,Engineering,Randi Thomas,456,13,1,true,true,Level 1,randi.thomas,13,11,13,false,1
47,xinh.huynh,false,2128,Engineering,56,xinh.huynh,47,5594,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5594/avatar,Engineering,Xinh Huynh,2128,5,42,true,true,Level 3,xinh.huynh,5,46,5,false,42
3,erik.weippert,false,878,Inside Sales,4,erik.weippert,3,5740,Inside Sales,https://brewspace.jiveland.com/api/core/v3/people/5740/avatar,Inside Sales,Erik Weippert,878,3,0,true,true,Level 2,erik.weippert,3,10,3,false,0
360,darren.cruickshank,false,33518,Hosting,87,darren.cruickshank,360,3471,Hosting,https://brewspace.jiveland.com/api/core/v3/people/3471/avatar,Hosting,Darren Cruickshank,33518,153,207,true,true,Level 6,darren.cruickshank,153,105,153,false,207
7,lisa.owens,false,3561,Finance,34,lisa.owens,7,5457,Finance,https://brewspace.jiveland.com/api/core/v3/people/5457/avatar,Finance,Lisa Owens,3561,1,6,true,true,Level 3,lisa.owens,1,33,1,false,6
9,mike.spencer,false,2834,Field Sales,16,mike.spencer,9,5492,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5492/avatar,Field Sales,Mike Spencer,2834,6,3,true,true,Level 3,mike.spencer,6,26,6,false,3
18,lynn.jepsen,false,5809,Engineering,39,lynn.jepsen,18,4228,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4228/avatar,Engineering,Lynn Jepsen,5809,14,4,true,true,Level 4,lynn.jepsen,14,75,14,false,4
15,austin.dubina,false,5405,Engineering,35,austin.dubina,15,5907,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5907/avatar,Engineering,Austin Dubina,5405,8,7,true,true,Level 4,austin.dubina,8,26,8,false,7
107,chrissie.bagan,false,5889,HR,75,chrissie.bagan,107,4565,HR,https://brewspace.jiveland.com/api/core/v3/people/4565/avatar,HR,Chrissie Bagan,5889,93,14,true,true,Level 4,chrissie.bagan,93,85,93,false,14
73,bill.zhang,false,2769,Engineering,55,bill.zhang,73,5290,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5290/avatar,Engineering,Bill Zhang,2769,32,41,true,true,Level 3,bill.zhang,32,36,32,false,41
8,casey.ransom,false,1381,Engineering,4,casey.ransom,8,6431,Engineering,https://brewspace.jiveland.com/api/core/v3/people/6431/avatar,Engineering,Casey Ransom,1381,6,2,true,true,Level 2,casey.ransom,6,14,6,false,2
131,gemma.krug,false,9848,Field Sales - US West,117,gemma.krug,131,2873,Field Sales - US West,https://brewspace.jiveland.com/api/core/v3/people/2873/avatar,Field Sales - US West,Gemma Krug,9848,28,103,true,true,Level 4,gemma.krug,28,127,28,false,103
1,scott.johnson,false,361,Professional Services,0,scott.johnson,1,5859,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/5859/avatar,Professional Services,Scott Johnson,361,1,0,true,true,Level 1,scott.johnson,1,4,1,false,0
5,shadi.calcagni,false,1737,Engineering,41,shadi.calcagni,5,2747,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2747/avatar,Engineering,Shadi Calcagni,1737,3,2,true,true,Level 2,shadi.calcagni,3,35,3,false,2
102,nick,false,14107,Engineering,158,nick,102,2006,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2006/avatar,Engineering,Nick Hill,14107,43,59,true,true,Level 5,nick,43,223,43,false,59
39,michael.watson,false,3575,Field Sales,43,michael.watson,39,5390,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5390/avatar,Field Sales,Michael Watson,3575,7,32,true,true,Level 3,michael.watson,7,57,7,false,32
59,keith.mitchell,false,5212,Product Management,44,keith.mitchell,59,5603,Product Management,https://brewspace.jiveland.com/api/core/v3/people/5603/avatar,Product Management,Keith Mitchell,5212,41,18,true,true,Level 4,keith.mitchell,41,37,41,false,18
16,lan.luu,false,4229,Engineering Quality Assurance,53,lan.luu,16,3334,Engineering Quality Assurance,https://brewspace.jiveland.com/api/core/v3/people/3334/avatar,Engineering Quality Assurance,Lan Luu,4229,12,4,true,true,Level 3,lan.luu,12,42,12,false,4
1,alyssa.hagen,false,2357,Legal,18,alyssa.hagen,1,5692,Legal,https://brewspace.jiveland.com/api/core/v3/people/5692/avatar,Legal,Alyssa Hagen,2357,1,0,true,true,Level 3,alyssa.hagen,1,24,1,false,0
59,steve.ridge,false,2751,Marketing,49,steve.ridge,59,5657,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5657/avatar,Marketing,Steve Ridge,2751,31,28,true,true,Level 3,steve.ridge,31,42,31,false,28
8,reem.bensimhon,false,4141,Enterprise Solutions,42,reem.bensimhon,8,3973,Enterprise Solutions,https://brewspace.jiveland.com/api/core/v3/people/3973/avatar,Enterprise Solutions,Re'em Bensimhon,4141,7,1,true,true,Level 3,reem.bensimhon,7,48,7,false,1
146,charlie.saunders,false,6907,Marketing,99,charlie.saunders,146,5490,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5490/avatar,Marketing,Charlie Saunders,6907,60,86,true,true,Level 4,charlie.saunders,60,55,60,false,86
116,william.volpone,false,13416,Sales,173,william.volpone,116,2141,Sales,https://brewspace.jiveland.com/api/core/v3/people/2141/avatar,Sales,Billy Volpone,13416,50,66,true,true,Level 5,william.volpone,50,141,50,false,66
69,lucy.gilly,false,1220,Legal,83,lucy.gilly,69,6248,Legal,https://brewspace.jiveland.com/api/core/v3/people/6248/avatar,Legal,Lucy Gilly,1220,49,20,true,true,Level 2,lucy.gilly,49,47,49,false,20
11,gerolf.roovers,false,4187,Field Sales,39,gerolf.roovers,11,5703,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5703/avatar,Field Sales,Gerolf Roovers,4187,6,5,true,true,Level 3,gerolf.roovers,6,41,6,false,5
18,james.ungerer,false,6644,Education,86,james.ungerer,18,3434,Education,https://brewspace.jiveland.com/api/core/v3/people/3434/avatar,Education,James Ungerer,6644,15,3,true,true,Level 4,james.ungerer,15,62,15,false,3
21,humberto.vieites,false,3145,Field Sales,45,humberto.vieites,21,5455,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5455/avatar,Field Sales,Humberto Vieites,3145,7,14,true,true,Level 3,humberto.vieites,7,23,7,false,14
86,nigel.gillet,false,4778,Inside Sales,46,nigel.gillet,86,5792,Inside Sales,https://brewspace.jiveland.com/api/core/v3/people/5792/avatar,Inside Sales,Nigel Gillet,4778,29,57,true,true,Level 3,nigel.gillet,29,32,29,false,57
9,alan.mon,false,4330,Sales Engineers,94,alan.mon,9,4563,Sales Engineers,https://brewspace.jiveland.com/api/core/v3/people/4563/avatar,Sales Engineers,Alan Mon,4330,7,2,true,true,Level 3,alan.mon,7,58,7,false,2
12,chris.wheaton,false,4307,Professional Services,20,chris.wheaton,12,5959,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/5959/avatar,Professional Services,Chris Wheaton,4307,3,9,true,true,Level 3,chris.wheaton,3,38,3,false,9
1,heath.albritton,false,227,Engineering,11,heath.albritton,1,4124,Engineering,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Engineering,Heath Albritton,227,1,0,true,false,Level 1,heath.albritton,1,14,1,false,0
1,barry,false,4747,Strategy,50,barry,1,2004,Strategy,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Strategy,Barry Tallis,4747,1,0,true,false,Level 3,barry,1,103,1,false,0
59,todd.runstein,false,11219,Professional Services,56,todd.runstein,59,3588,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/3588/avatar,Professional Services,Todd Runstein,11219,38,21,true,true,Level 4,todd.runstein,38,60,38,false,21
34,rosemary.smart,false,9307,Field Sales,120,rosemary.smart,34,4663,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/4663/avatar,Field Sales,Rosemary Smart,9307,13,21,true,true,Level 4,rosemary.smart,13,75,13,false,21
74,tara.cowming,false,2883,Support,83,tara.cowming,74,5590,Support,https://brewspace.jiveland.com/api/core/v3/people/5590/avatar,Support,Tara Cowming,2883,20,54,true,true,Level 3,tara.cowming,20,57,20,false,54
15,emilio.moretti,false,3273,Engineering,23,emilio.moretti,15,2745,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2745/avatar,Engineering,Emilio Moretti,3273,6,9,true,true,Level 3,emilio.moretti,6,45,6,false,9
18,jody.smith,false,4537,Engineering,14,jody.smith,18,2206,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2206/avatar,Engineering,Jody Smith,4537,17,1,true,true,Level 3,jody.smith,17,54,17,false,1
35,eric.mcconville,false,4880,Field Sales - US West,61,eric.mcconville,35,4628,Field Sales - US West,https://brewspace.jiveland.com/api/core/v3/people/4628/avatar,Field Sales - US West,Eric McConville,4880,26,9,true,true,Level 3,eric.mcconville,26,49,26,false,9
129,matt.whelan,false,10366,Engineering,86,matt.whelan,129,3286,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3286/avatar,Engineering,Matt Whelan,10366,106,23,true,true,Level 4,matt.whelan,106,72,106,false,23
71,francisco,false,6808,Engineering,66,francisco,71,2058,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2058/avatar,Engineering,Francisco Vives,6808,46,25,true,true,Level 4,francisco,46,64,46,false,25
3,natalie.elzara,false,2023,Enterprise Solutions,1,natalie.elzara,3,4728,Enterprise Solutions,https://brewspace.jiveland.com/api/core/v3/people/4728/avatar,Enterprise Solutions,Natalie Elzara,2023,0,3,true,true,Level 3,natalie.elzara,0,18,0,false,3
32,florian.zuendorf,false,2615,Marketing,35,florian.zuendorf,32,5701,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5701/avatar,Marketing,Florian Zuendorf,2615,24,8,true,true,Level 3,florian.zuendorf,24,22,24,false,8
38,tom.elliott,false,2931,Field Sales,30,tom.elliott,38,6044,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/6044/avatar,Field Sales,Tom Elliott,2931,19,19,true,true,Level 3,tom.elliott,19,25,19,false,19
34,trey.wyles,false,7148,Field Sales,66,trey.wyles,34,5453,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5453/avatar,Field Sales,Trey Wyles,7148,23,11,true,true,Level 4,trey.wyles,23,42,23,false,11
359,john.ellenich,false,11950,Product Management,61,john.ellenich,359,5151,Product Management,https://brewspace.jiveland.com/api/core/v3/people/5151/avatar,Product Management,John Ellenich,11950,269,90,true,true,Level 4,john.ellenich,269,64,269,false,90
75,martin.obrien,false,10861,Engineering,22,martin.obrien,75,4763,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4763/avatar,Engineering,Martin O'Brien,10861,70,5,true,true,Level 4,martin.obrien,70,51,70,false,5
55,debbie.bedosky,false,3484,Marketing,78,debbie.bedosky,55,5903,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5903/avatar,Marketing,Debbie Bedosky,3484,7,48,true,true,Level 3,debbie.bedosky,7,32,7,false,48
132,Susy.Dunn,false,11470,HR,115,Susy.Dunn,132,3634,HR,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,HR,Susy Dunn,11470,20,112,true,false,Level 4,Susy.Dunn,20,140,20,false,112
57,sam.wolf,false,2833,Hosting,20,sam.wolf,57,5216,Hosting,https://brewspace.jiveland.com/api/core/v3/people/5216/avatar,Hosting,Sam Wolf,2833,22,35,true,true,Level 3,sam.wolf,22,20,22,false,35
25,kevin.conaway,false,12656,Professional Services,37,kevin.conaway,25,2945,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/2945/avatar,Professional Services,Kevin Conaway,12656,6,19,true,true,Level 5,kevin.conaway,6,82,6,false,19
113,virginia.ulrich,false,5028,Professional Services,45,virginia.ulrich,113,5992,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/5992/avatar,Professional Services,Virginia Ulrich,5028,43,70,true,true,Level 4,virginia.ulrich,43,39,43,false,70
24,michael.hughes,false,2776,Support,30,michael.hughes,24,5755,Support,https://brewspace.jiveland.com/api/core/v3/people/5755/avatar,Support,Michael Hughes,2776,14,10,true,true,Level 3,michael.hughes,14,24,14,false,10
12,natalie.xia,false,3326,Finance,29,natalie.xia,12,5790,Finance,https://brewspace.jiveland.com/api/core/v3/people/5790/avatar,Finance,Natalie Xia,3326,6,6,true,true,Level 3,natalie.xia,6,17,6,false,6
175,chris.morace,false,32306,Business Development,49,chris.morace,175,2158,Business Development,https://brewspace.jiveland.com/api/core/v3/people/2158/avatar,Business Development,Christopher Morace,32306,159,16,true,true,Level 6,chris.morace,159,449,159,false,16
1,rachel.rhodes,false,6631,Marketing,156,rachel.rhodes,1,2708,Marketing,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Marketing,Rachel Rhodes,6631,1,0,true,false,Level 4,rachel.rhodes,1,186,1,false,0
1,david.carmean,false,1057,Engineering,25,david.carmean,1,4661,Engineering,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Engineering,David Carmean,1057,1,0,true,false,Level 2,david.carmean,1,24,1,false,0
46,vicki.ryan,false,7037,HR,146,vicki.ryan,46,3249,HR,https://brewspace.jiveland.com/api/core/v3/people/3249/avatar,HR,Vicki Ryan,7037,26,20,true,true,Level 4,vicki.ryan,26,332,26,false,20
20,richard.bourke,false,3002,Engineering,11,richard.bourke,20,5855,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5855/avatar,Engineering,Richard Bourke,3002,3,17,true,true,Level 3,richard.bourke,3,13,3,false,17
197,orson.bushnell,false,2525,Engineering,101,orson.bushnell,197,5316,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5316/avatar,Engineering,Orson Bushnell,2525,9,188,true,true,Level 3,orson.bushnell,9,75,9,false,188
15,steven.klein,false,6859,Field Sales - US East,69,steven.klein,15,2888,Field Sales - US East,https://brewspace.jiveland.com/api/core/v3/people/2888/avatar,Field Sales - US East,Steven Klein,6859,13,2,true,true,Level 4,steven.klein,13,88,13,false,2
666,matt,false,34820,Engineering Management,222,matt,666,2002,Engineering Management,https://brewspace.jiveland.com/api/core/v3/people/2002/avatar,Engineering Management,Matt Tucker,34820,379,287,true,true,Level 6,matt,379,603,379,false,287
65,razaq.audu,false,2404,Support,50,razaq.audu,65,5553,Support,https://brewspace.jiveland.com/api/core/v3/people/5553/avatar,Support,Razaq Audu,2404,37,28,true,true,Level 3,razaq.audu,37,36,37,false,28
19,adrian.oneil,false,5128,Hosting,84,adrian.oneil,19,3788,Hosting,https://brewspace.jiveland.com/api/core/v3/people/3788/avatar,Hosting,Adrian ONeil,5128,1,18,true,true,Level 4,adrian.oneil,1,59,1,false,18
25,david.kohen,false,1500,Engineering,11,david.kohen,25,6481,Engineering,https://brewspace.jiveland.com/api/core/v3/people/6481/avatar,Engineering,David Kohen,1500,11,14,true,true,Level 2,david.kohen,11,11,11,false,14
35,neil.graham,false,10981,Field Sales - US West,102,neil.graham,35,4222,Field Sales - US West,https://brewspace.jiveland.com/api/core/v3/people/4222/avatar,Field Sales - US West,Neil Graham,10981,35,0,true,true,Level 4,neil.graham,35,79,35,false,0
38,jack.roeder,false,3620,Finance,44,jack.roeder,38,4726,Finance,https://brewspace.jiveland.com/api/core/v3/people/4726/avatar,Finance,Jack Roeder,3620,16,22,true,true,Level 3,jack.roeder,16,40,16,false,22
19,richard.holmes,false,1949,Support,14,richard.holmes,19,6007,Support,https://brewspace.jiveland.com/api/core/v3/people/6007/avatar,Support,Richard Holmes,1949,17,2,true,true,Level 2,richard.holmes,17,15,17,false,2
1,tony.polinelli,false,2287,Engineering,9,tony.polinelli,1,5618,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5618/avatar,Engineering,Tony Polinelli,2287,0,1,true,true,Level 3,tony.polinelli,0,20,0,false,1
3,deepak.malik,false,1464,Hosting,45,deepak.malik,3,6198,Hosting,https://brewspace.jiveland.com/api/core/v3/people/6198/avatar,Hosting,Deepak Malik,1464,1,2,true,true,Level 2,deepak.malik,1,18,1,false,2
535,ryan.ruark,false,18508,Professional Services,105,ryan.ruark,535,5114,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/5114/avatar,Professional Services,Ryan Ruark,18508,313,222,true,true,Level 5,ryan.ruark,313,81,313,false,222
546,tracy.thomas,false,35519,Professional Services,107,tracy.thomas,546,3384,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/3384/avatar,Professional Services,Tracy Thomas,35519,332,214,true,true,Level 6,tracy.thomas,332,144,332,false,214
2,steve.baer,false,2077,Finance,26,steve.baer,2,6096,Finance,https://brewspace.jiveland.com/api/core/v3/people/6096/avatar,Finance,Steve Baer,2077,2,0,true,true,Level 3,steve.baer,2,18,2,false,0
1,!rrutan,false,73,Brewspace Admin Account ONLY,0,!rrutan,1,5214,Brewspace Admin Account ONLY,https://brewspace.jiveland.com/api/core/v3/people/5214/avatar,Brewspace Admin Account ONLY,Ryan !Rutan,73,1,0,true,true,Level 1,!rrutan,1,1,1,false,0
1,eric.kranda,false,207,Finance,32,eric.kranda,1,6546,Finance,https://brewspace.jiveland.com/api/core/v3/people/6546/avatar,Finance,Eric Kranda,207,1,0,true,true,Level 1,eric.kranda,1,14,1,false,0
8,dawn.riha,false,2772,Corporate,75,dawn.riha,8,4074,Corporate,https://brewspace.jiveland.com/api/core/v3/people/4074/avatar,Corporate,Dawn Riha,2772,6,2,true,true,Level 3,dawn.riha,6,65,6,false,2
70,mike.braziel,false,10094,Finance,71,mike.braziel,70,4524,Finance,https://brewspace.jiveland.com/api/core/v3/people/4524/avatar,Finance,Mike Braziel,10094,13,57,true,true,Level 4,mike.braziel,13,56,13,false,57
15,rick.vidrio,false,3416,Professional Services,61,rick.vidrio,15,5718,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/5718/avatar,Professional Services,Rick Vidrio,3416,8,7,true,true,Level 3,rick.vidrio,8,41,8,false,7
24,greg.laderman,false,11521,Inside Sales - US,132,greg.laderman,24,2943,Inside Sales - US,https://brewspace.jiveland.com/api/core/v3/people/2943/avatar,Inside Sales - US,Greg Laderman,11521,22,2,true,true,Level 4,greg.laderman,22,150,22,false,2
25,chris.collins,false,1679,Support,31,chris.collins,25,6344,Support,https://brewspace.jiveland.com/api/core/v3/people/6344/avatar,Support,Chris Collins,1679,8,17,true,true,Level 2,chris.collins,8,19,8,false,17
2,bill,false,14309,Product Management,27,bill,2,2000,Product Management,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Product Management,Bill Lynch,14309,2,0,true,false,Level 5,bill,2,474,2,false,0
187,austen.rustrum,false,40667,Professional Services,171,austen.rustrum,187,2504,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/2504/avatar,Professional Services,Austen Rustrum,40667,135,52,true,true,Level 6,austen.rustrum,135,164,135,false,52
39,mitul.limbachiya,false,4206,Engineering,90,mitul.limbachiya,39,3080,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3080/avatar,Engineering,Mitul Limbachiya,4206,12,27,true,true,Level 3,mitul.limbachiya,12,79,12,false,27
18,brian.connelly,false,3688,Field Sales,58,brian.connelly,18,5314,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5314/avatar,Field Sales,Brian Connelly,3688,8,10,true,true,Level 3,brian.connelly,8,44,8,false,10
59,chris.gummer,false,3511,Engineering,51,chris.gummer,59,5551,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5551/avatar,Engineering,Chris Gummer,3511,47,12,true,true,Level 3,chris.gummer,47,44,47,false,12
127,rohit.sonak,false,9174,Engineering,128,rohit.sonak,127,2886,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2886/avatar,Engineering,Rohit Sonak,9174,73,54,true,true,Level 4,rohit.sonak,73,89,73,false,54
56,Kavan.Puranik,false,11881,Professional Services,92,Kavan.Puranik,56,3584,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/3584/avatar,Professional Services,Kavan Puranik,11881,23,33,true,true,Level 4,Kavan.Puranik,23,73,23,false,33
157,elaine.mui,false,4902,Support,101,elaine.mui,157,4624,Support,https://brewspace.jiveland.com/api/core/v3/people/4624/avatar,Support,Elaine Mui,4902,27,130,true,true,Level 3,elaine.mui,27,62,27,false,130
112,caster.parham,false,2282,Sales Engineers - US,55,caster.parham,112,6107,Sales Engineers - US,https://brewspace.jiveland.com/api/core/v3/people/6107/avatar,Sales Engineers - US,Caster Parham,2282,32,80,true,true,Level 3,caster.parham,32,23,32,false,80
1,mike.roberts,false,67,IT,9,mike.roberts,1,2841,IT,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,IT,Mike Roberts,67,1,0,true,false,Level 1,mike.roberts,1,8,1,false,0
92,robin.dabbs,false,6800,Support,49,robin.dabbs,92,5368,Support,https://brewspace.jiveland.com/api/core/v3/people/5368/avatar,Support,Robin Dabbs,6800,38,54,true,true,Level 4,robin.dabbs,38,47,38,false,54
310,chris.bowling,false,11423,Engineering,75,chris.bowling,310,3145,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3145/avatar,Engineering,Chris Bowling,11423,225,85,true,true,Level 4,chris.bowling,225,85,225,false,85
12,koby.rodrig,false,4014,Enterprise Solutions,39,koby.rodrig,12,5414,Enterprise Solutions,https://brewspace.jiveland.com/api/core/v3/people/5414/avatar,Enterprise Solutions,Koby Rodrig,4014,9,3,true,true,Level 3,koby.rodrig,9,22,9,false,3
131,debbie.howard,false,9140,Facilities,145,debbie.howard,131,4678,Facilities,https://brewspace.jiveland.com/api/core/v3/people/4678/avatar,Facilities,Debbie Howard,9140,99,32,true,true,Level 4,debbie.howard,99,116,99,false,32
1,maureen.todaro,false,1224,Marketing,6,maureen.todaro,1,3684,Marketing,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Marketing,Maureen Todaro,1224,1,0,true,false,Level 2,maureen.todaro,1,25,1,false,0
227,tony.zingale,false,17955,Corporate,305,tony.zingale,227,2941,Corporate,https://brewspace.jiveland.com/api/core/v3/people/2941/avatar,Corporate,Tony Zingale,17955,165,62,true,true,Level 5,tony.zingale,165,824,165,false,62
13,stephen.pritchard,false,652,Sales,19,stephen.pritchard,13,6342,Sales,https://brewspace.jiveland.com/api/core/v3/people/6342/avatar,Sales,Stephen Pritchard,652,5,8,true,true,Level 2,stephen.pritchard,5,10,5,false,8
528,pablo.zanetti,false,1133,Engineering,54,pablo.zanetti,528,2154,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2154/avatar,Engineering,Pablo Zanetti,1133,498,30,true,true,Level 2,pablo.zanetti,498,46,498,false,30
376,jennifer.mayo,false,29528,HR,53,jennifer.mayo,376,2906,HR,https://brewspace.jiveland.com/api/core/v3/people/2906/avatar,HR,Jennifer Mayo,29528,328,48,true,true,Level 6,jennifer.mayo,328,168,328,false,48
20,joshua.williams,false,1890,IT,13,joshua.williams,20,5468,IT,https://brewspace.jiveland.com/api/core/v3/people/5468/avatar,IT,Joshua Williams,1890,8,12,true,true,Level 2,joshua.williams,8,24,8,false,12
197,javier.ferretty,false,12968,Professional Services,129,javier.ferretty,197,3482,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/3482/avatar,Professional Services,Javier Ferretty,12968,69,128,true,true,Level 5,javier.ferretty,69,106,69,false,128
17,kelly.carlsted,false,2451,Marketing,8,kelly.carlsted,17,6307,Marketing,https://brewspace.jiveland.com/api/core/v3/people/6307/avatar,Marketing,Kelly Carlsted,2451,9,8,true,true,Level 3,kelly.carlsted,9,8,9,false,8
62,jenkins.ci,false,27300,Engineering,0,jenkins.ci,62,4622,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4622/avatar,Engineering,Jenkins CI,27300,62,0,true,true,Level 6,jenkins.ci,62,14,62,false,0
231,izabela.sowula,false,14599,Hosting,107,izabela.sowula,231,4420,Hosting,https://brewspace.jiveland.com/api/core/v3/people/4420/avatar,Hosting,Izabela Sowula,14599,139,92,true,true,Level 5,izabela.sowula,139,89,139,false,92
242,claire.fletcher,false,11026,Strategy,55,claire.fletcher,242,5514,Strategy,https://brewspace.jiveland.com/api/core/v3/people/5514/avatar,Strategy,Claire Fletcher,11026,133,109,true,true,Level 4,claire.fletcher,133,47,133,false,109
122,david.higdon,false,7324,Engineering,26,david.higdon,122,5312,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5312/avatar,Engineering,David Higdon,7324,70,52,true,true,Level 4,david.higdon,70,19,70,false,52
51,tyler.oates,false,1694,Marketing,16,tyler.oates,51,6105,Marketing,https://brewspace.jiveland.com/api/core/v3/people/6105/avatar,Marketing,Tyler Oates,1694,29,22,true,true,Level 2,tyler.oates,29,15,29,false,22
2,ron.morgese,false,1069,Field Sales,14,ron.morgese,2,5614,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5614/avatar,Field Sales,Ron Morgese,1069,2,0,true,true,Level 2,ron.morgese,2,19,2,false,0
122,mike.westlund,false,17279,IT,287,mike.westlund,122,3345,IT,https://brewspace.jiveland.com/api/core/v3/people/3345/avatar,IT,Mike Westlund,17279,90,32,true,true,Level 5,mike.westlund,90,178,90,false,32
156,nebiyu.yohannes,false,6504,Engineering,190,nebiyu.yohannes,156,2197,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2197/avatar,Engineering,Nebiyu Yohannes,6504,19,137,true,true,Level 4,nebiyu.yohannes,19,123,19,false,137
60,alex.steinbaugh,false,2044,Support,47,alex.steinbaugh,60,6003,Support,https://brewspace.jiveland.com/api/core/v3/people/6003/avatar,Support,Alex Steinbaugh,2044,14,46,true,true,Level 3,alex.steinbaugh,14,39,14,false,46
83,stephen.mclaughry,false,3776,Engineering,55,stephen.mclaughry,83,4676,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4676/avatar,Engineering,Stephen McLaughry,3776,60,23,true,true,Level 3,stephen.mclaughry,60,31,60,false,23
